alpha,threads_case,role,threads,tickets,n,ready_mean,ready_std,ready_min,ready_max,effective_mean,effective_std,effective_min,effective_max,run_ticks_mean,run_ticks_std,run_ticks_min,run_ticks_max,work_mean,work_std,work_min,work_max,tick_share_mean,tick_share_std,tick_share_min,tick_share_max,work_share_mean,work_share_std,work_share_min,work_share_max,effective_share_mean,effective_share_std,effective_share_min,effective_share_max
100,1_2_3,0,1,100,4,1.0,0.0,1.0,1.0,100.0,0.0,100.0,100.0,106.25,5.0682837331783235,103.0,115.0,18482.75,686.6244879845169,17421.0,19341.0,0.16153372842384792,0.0076649628662401464,0.15653495440729484,0.17477203647416414,0.16801651768897405,0.002844092823882206,0.1647572334171477,0.17258052518039127,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
100,1_2_3,1,2,100,4,2.0,0.0,2.0,2.0,200.0,0.0,200.0,200.0,223.0,6.745368781616021,212.0,229.0,36443.75,1544.5200508572234,34688.0,38144.0,0.3390347346555449,0.010253753477006279,0.3221884498480243,0.34802431610942247,0.331206341330183,0.004457130217387488,0.32671278732425796,0.33771292984382195,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
100,1_2_3,2,3,100,4,3.0,0.0,3.0,3.0,300.0,0.0,300.0,300.0,328.5,2.598076211353316,325.0,331.0,55107.0,2352.993306407819,52081.0,58304.0,0.49943153692060716,0.004141817727921579,0.4939209726443769,0.5038051750380518,0.5007771409808429,0.0027049729014360134,0.49752983673903034,0.5050064095901327,0.5,0.0,0.5,0.5
100,1_3_5,0,1,100,4,1.0,0.0,1.0,1.0,100.0,0.0,100.0,100.0,73.25,9.33742469849155,61.0,85.0,11983.25,529.2350021493287,11453.0,12544.0,0.1118042046984887,0.014047699143258657,0.09355828220858896,0.12957317073170732,0.11133708362690276,0.004709384435217577,0.10600212874265352,0.11846091803075269,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
100,1_3_5,1,3,100,4,3.0,0.0,3.0,3.0,300.0,0.0,300.0,300.0,218.25,6.609652033201143,208.0,225.0,35860.5,2453.3848556637013,31962.0,38753.0,0.3332195496034715,0.010482627263337686,0.3170731707317073,0.3429878048780488,0.3324248334582439,0.003275869913943655,0.32806616097007263,0.3360729325743903,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
100,1_3_5,2,5,100,4,5.0,0.0,5.0,5.0,500.0,0.0,500.0,500.0,363.5,5.937171043518958,354.0,369.0,60010.0,4141.1294956811,53289.0,64364.0,0.5549762456980398,0.009794780263848207,0.5396341463414634,0.5644171779141104,0.5562380829148533,0.003187335518321232,0.5510356023865904,0.559503432370588,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
100,1_5_7,0,1,100,3,1.0,0.0,1.0,1.0,100.0,0.0,100.0,100.0,47.666666666666664,1.247219128924647,46.0,49.0,7714.333333333333,672.7061435393284,6823.0,8448.0,0.07273785142431577,0.001951907961632043,0.0701219512195122,0.07480916030534351,0.07791664432502866,0.0011764387912932188,0.07628663111170741,0.07902027705280064,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
100,1_5_7,1,5,100,3,5.0,0.0,5.0,5.0,500.0,0.0,500.0,500.0,254.66666666666666,5.185449728701348,251.0,262.0,37948.333333333336,3284.6365941387726,33657.0,41634.0,0.3886093526965804,0.008057933728081971,0.3826219512195122,0.4,0.38330372050537553,0.004946655264327824,0.37631234696273436,0.38701064043364786,0.38461538461538464,0.0,0.38461538461538464,0.38461538461538464
100,1_5_7,2,7,100,3,7.0,0.0,7.0,7.0,700.0,0.0,700.0,700.0,353.0,6.48074069840786,344.0,359.0,53255.666666666664,3533.658003951272,48959.0,57614.0,0.5386527958791039,0.009641016331567854,0.5251908396946565,0.5472560975609756,0.5387796351695957,0.0061098876964463126,0.5339690825135515,0.5474010219255582,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384
100,2_6_11,0,2,100,3,2.0,0.0,2.0,2.0,200.0,0.0,200.0,200.0,62.666666666666664,1.699673171197595,61.0,65.0,11114.666666666666,2192.4606166486906,8064.0,13120.0,0.09577215687976671,0.002596012828838132,0.09298780487804878,0.09923664122137404,0.10902652195746734,0.0027533307263697586,0.10530144269904224,0.11187093913606985,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684
100,2_6_11,1,6,100,3,6.0,0.0,6.0,6.0,600.0,0.0,600.0,600.0,210.33333333333334,5.436502143433364,203.0,216.0,32309.333333333332,6415.621888969316,23243.0,37145.0,0.3214484436793977,0.008320598790339776,0.3099236641221374,0.32926829268292684,0.31667255805583777,0.004122315427808519,0.3115673868926823,0.3216630007447306,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105
100,2_6_11,2,11,100,3,11.0,0.0,11.0,11.0,1100.0,0.0,1100.0,1100.0,381.3333333333333,4.0276819911981905,378.0,387.0,58618.333333333336,11720.536686612188,42064.0,67618.0,0.5827793994408356,0.005758298164480768,0.5777439024390244,0.5908396946564886,0.5743009199866949,0.0016023894184414218,0.5730355565562272,0.5765616739712478,0.5789473684210527,0.0,0.5789473684210527,0.5789473684210527
100,3_8_13,0,3,100,3,3.0,0.0,3.0,3.0,300.0,0.0,300.0,300.0,77.33333333333333,3.39934634239519,74.0,82.0,15276.666666666666,2342.21168034735,12670.0,18350.0,0.11760145364173301,0.0054776789645482014,0.11246200607902736,0.1251908396946565,0.127023293855931,0.0024105229421047267,0.12363896075894783,0.12906992958237468,0.125,0.0,0.125,0.125
100,3_8_13,1,8,100,3,8.0,0.0,8.0,8.0,800.0,0.0,800.0,800.0,222.33333333333334,6.79869268479038,213.0,229.0,40127.666666666664,6534.852680478386,33391.0,48975.0,0.338078539402236,0.010765454542508802,0.32370820668693007,0.34961832061068704,0.3331974111384485,0.003640255818410358,0.329984637774903,0.3382874394666991,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
100,3_8_13,2,13,100,3,13.0,0.0,13.0,13.0,1300.0,0.0,1300.0,1300.0,358.0,11.045361017187261,344.0,371.0,65217.666666666664,11845.238968557038,52645.0,81091.0,0.544320006956031,0.01577658003580373,0.5251908396946565,0.5638297872340425,0.5397792950056205,0.005318714166440468,0.5333515693068304,0.5463764014661492,0.5416666666666666,0.0,0.5416666666666666,0.5416666666666666
